time_s,eps_hat,V_eff
46,3.0410995753660987e-07,0.9523854483305463
47,3.944462819255501e-06,0.9020536227006737
48,7.861575676510612e-07,0.9416745136379744
49,-2.1467337783854877e-07,0.9498908049923496
50,2.732985091914839e-06,0.9128000527396108
51,-2.3557992732054828e-06,0.9347291500633406
52,5.497570000919713e-07,0.9449497157360418
53,-7.806546072582169e-07,0.9424151127293242
54,3.1317701335467862e-06,0.9211644204197743
55,1.2439408021843265e-06,0.9287106022633542
56,2.1267660674099605e-06,0.9287802737497832
57,-4.125891037120653e-08,0.9527999534264001
58,-4.2621077749278605e-07,0.9485417586001265
59,2.888119351895348e-06,0.9218898787713873
60,2.542868891302737e-07,0.9445963737514224
61,1.5492108246407815e-06,0.9323477489573789
62,4.733622681351482e-06,0.9
63,7.267712299693859e-07,0.9440951445974993
64,1.1815469922909349e-06,0.9353807631121093
65,2.9131824284791764e-06,0.9242024402184232
66,2.1227374380615375e-06,0.9254329969374935
67,2.888521244811097e-07,0.9495527263528838
68,-8.311225740926227e-07,0.9450166042677567
69,7.73398543015873e-07,0.9475889926374351
70,2.4910145743852046e-07,0.9565798723772511
71,1.5944958002490226e-06,0.9366572019468923
72,-1.7606575456093133e-07,0.9495060440020158
73,5.4079659146151246e-08,0.9417574532494433
74,6.216978706680396e-07,0.9495971078938824
75,8.32895076115607e-07,0.9402003252531618
76,4.424241815206998e-07,0.9567836729242123
77,1.9125671480352433e-06,0.922924298810899
78,6.416492502961914e-08,0.9473542645407003
79,-2.215918312287399e-07,0.948105864934912
80,1.4933236947437084e-08,0.9472868997407027
81,1.1826188345591945e-06,0.9304702007158776
82,-2.5165828710675818e-06,0.931048280777986
83,2.280215932190964e-06,0.9290423021193975
84,1.4254270103002241e-06,0.9347994670567177
85,5.777589738816578e-06,0.9
86,5.122950554565517e-06,0.9090845310612936
87,1.6775968512682362e-06,0.9321740871115352
88,9.623312559626678e-07,0.938372551898688
89,1.6766796152776246e-06,0.9366021779200367
90,-1.0282805331710828e-06,0.9527895262491141
91,-3.167959287825434e-07,0.9334004402802546
92,8.055778497883958e-07,0.9362020179428596
93,8.5117772326857e-07,0.9418428484492184
94,1.6517541377515863e-06,0.9385117333515663
95,-6.801085671137598e-07,0.9413822346785296
96,2.026308000497904e-06,0.9264498537306893
97,-2.076359366832971e-06,0.9323333743781306
98,2.9917071492958784e-08,0.9465417670211423
99,1.1300338479822665e-06,0.9387203529386458
100,2.5380778303558467e-06,0.9183739459920851
101,4.568575747858569e-06,0.9
102,3.1508618032654074e-07,0.9425065197342937
103,1.0267029581883407e-06,0.9398268410444598
104,1.204659962710362e-06,0.9392600507978491
105,3.034665142470221e-06,0.9204365566185472
106,3.1662910894162814e-06,0.9095851033391912
107,-2.568447667763575e-06,0.9249507008984365
108,1.4627396265437426e-06,0.9327033110743469
109,9.216424776463858e-07,0.9461602207796614
110,2.0139970083424095e-06,0.9282102077055481
111,1.2556501863555898e-06,0.9412379176121557
112,-1.0355406716656738e-06,0.9356196739023236
113,2.420298402100893e-06,0.9171486893013876
114,-8.119797024868259e-07,0.9358133707256698
115,2.4115633200117156e-06,0.9204601876213988
116,2.2094597272307495e-06,0.9261388080953645
117,3.793523868893351e-06,0.9127063927475068
118,2.651079900793725e-06,0.9257909961314796
119,2.1485141163418265e-07,0.9477887609166414
120,9.520221061159316e-07,0.9381705293154387
121,2.3638779200161634e-06,0.938914253608008
122,1.1246562264135027e-06,0.9423364937531523
123,1.7875719239914804e-06,0.9190740089390725
124,1.727861047558494e-06,0.9349289999012897
125,-1.065326694718421e-06,0.9304041867618081
126,1.6245753144345147e-06,0.9419806785722605
127,3.4614599001145424e-07,0.9448802140036239
128,4.6442802880186045e-06,0.9080371415223014
129,-1.0100022628022709e-06,0.936334955691335
130,4.437279575614598e-06,0.9023120447481798
131,8.328836488097953e-08,0.9525202997781973
132,5.162838780226367e-07,0.947054289494364
133,1.401428788147706e-06,0.9352600054878686
134,2.880606742689335e-06,0.9148175382398979
135,1.1280563282694522e-06,0.9358182566262455
136,3.5751621556486076e-06,0.9133761070110543
137,4.025672903295419e-06,0.9076345178136266
138,1.1148208955338976e-06,0.9442923150586626
139,-5.941645389176578e-07,0.951603849600842
140,9.816638572793315e-07,0.94224116556615
141,1.816255968070791e-06,0.9314571658239365
142,-3.6000947283593607e-07,0.9468710630085423
143,-2.2885751863166404e-06,0.9205608474158049
144,7.150812505327497e-07,0.9505859480181947
145,3.375195631707987e-06,0.9211453748535535
146,-1.5303696202075622e-06,0.9362001178992967
147,-4.4127922287607477e-07,0.9452511572868117
148,2.4723395448930496e-06,0.9285660158203699
149,2.9999790945891803e-06,0.9129540984018342
150,-7.015017702310931e-07,0.9505171560677282
151,3.3830940091688844e-06,0.9160881439523916
152,9.02913317282106e-07,0.9468349190444908
153,1.7946410173656842e-06,0.9350852702146815
154,-5.439537416729172e-07,0.9503072677408653
155,6.201000556611286e-07,0.9368372226189045
156,-3.13547559532204e-07,0.9438791227130239
157,3.31317033156685e-06,0.9133851369683942
158,1.5582494577800012e-06,0.923866235462438
159,2.444544237428991e-06,0.921596629253448
160,1.568203185535048e-06,0.9362701270963754
161,1.956976919198052e-06,0.9320917622553337
162,4.014126849125193e-06,0.9109024158102491
163,4.550309987491277e-06,0.9076855641866572
164,1.3820486596712747e-06,0.9406370648337692
165,1.2569144583502525e-06,0.9396766489082597
166,1.4986611921158078e-06,0.9362509552048848
167,4.341841416515484e-06,0.9179434510204301
168,1.4662466706034035e-06,0.941634828132311
169,2.869088448637382e-06,0.9267728801953705
170,1.8163138432786296e-06,0.9351538571017617
171,1.8583581992057608e-06,0.9278236512928364
172,8.366804966178508e-07,0.9356492091820635
173,1.8668625347633672e-06,0.9334872367907012
174,2.064159561065844e-06,0.9254844555603073
175,2.4898498967134457e-06,0.9274580698427505
176,4.526014431035418e-06,0.9087701051164305
177,-1.7738906080064996e-08,0.943071320962296
178,1.2920189519043835e-06,0.9319337010099049
179,-2.3713282088156126e-07,0.9427988926837639
180,9.135082774056865e-09,0.9571896705866695
181,-6.107537985008223e-07,0.9417690277777526
182,-1.354245547913236e-06,0.927925511976977
183,4.935852122521953e-07,0.9461015698320905
184,-9.043632717547622e-07,0.933359194023533
185,-2.0616053612456397e-06,0.9301111393276222
186,2.4429972518854383e-06,0.9184285663588918
187,-9.744972927506197e-08,0.9544368719418197
188,5.995770918574302e-07,0.9435022961410919
189,1.552868117669634e-06,0.9322554784150053
190,-3.0588440042075214e-07,0.94847784987612
191,-1.2746371918692578e-06,0.9291925550369861
192,-1.6828315158908644e-07,0.9518774525049085
193,2.8085744807991432e-06,0.9195397217688903
194,2.275427685944265e-06,0.9341542411210371
195,1.003317828645203e-06,0.9431489433671986
196,3.938921664246019e-06,0.907086837825572
197,5.549653072912523e-07,0.9524528986280831
198,-5.663590987699032e-07,0.9451140087075994
199,-6.558555143860843e-08,0.9561626710935842
200,-9.588371017492754e-07,0.9400759095959789
201,-7.37535855974244e-07,0.9352918528627925
202,-2.103714847799041e-06,0.9281395082237751
203,1.719460689092013e-06,0.9328969956038347
204,1.319753477889226e-06,0.9346304502786114
205,2.5233132568110496e-06,0.9284058618452132
206,1.1447562615449406e-06,0.9395796154855355
207,1.9566098769094333e-07,0.9577705256297799
208,2.2406778319094467e-06,0.9270791760568751
209,6.663167851634305e-07,0.9413883102493207
210,4.640412521611414e-07,0.9465915831240582
211,-1.7959937163981994e-06,0.9307945262405604
212,7.331251532937193e-07,0.9426271916557974
213,1.2238861773560956e-06,0.9379205437487722
214,1.5939058639987477e-06,0.9333861035826377
215,2.5296146136880557e-06,0.9279930096393383
216,4.5488640021179665e-06,0.9080200601851479
217,-2.5232505196539207e-07,0.9466928274484226
218,1.2952482071335519e-07,0.9487445785377007
219,2.7061473737841492e-06,0.9213192715728167
220,3.137136025539611e-08,0.9522677231096098
221,-3.6465368874880837e-07,0.9419818325760723
222,1.557162743060801e-06,0.925470616153948
223,1.692221845366208e-07,0.9525869622647684
224,-1.9991252324609372e-06,0.9212044606187482
225,-1.357629701078752e-06,0.9227678458225224
226,3.988688090944616e-06,0.9107155404081193
227,-1.3193886547764242e-07,0.942229837052677
228,4.477631578605601e-06,0.9084987789451765
229,7.382663514326843e-07,0.9487149323495666
230,1.5684209757986642e-06,0.9318058923443232
231,-2.895718617999892e-08,0.9467584324942869
232,-6.864079458879035e-07,0.9486937977506437
233,1.1307951872659085e-07,0.9556351281936377
234,-3.8561086988203754e-07,0.9431487916188165
235,2.184146307947687e-07,0.9433204716894259
236,3.3446463651579095e-09,0.9527194325527731
237,2.874112047847298e-06,0.9227542085700168
238,-9.665004367205678e-07,0.9373374815349738
239,1.6008543386043635e-08,0.9583424434601124
240,2.526823531760545e-06,0.9308028183729519
241,-1.931081409700327e-07,0.941701654202123
242,1.865293442331432e-06,0.9290460035623438
243,1.41301254770335e-06,0.9379322154736908
244,3.107863759190812e-07,0.9519126905208124
245,-1.3991403932712163e-06,0.9365555784247126
246,2.034188924100459e-06,0.938169442623751
247,1.1615379906572226e-06,0.9446717639800565
248,2.858160313610168e-06,0.9331024044564131
249,1.464871881279878e-06,0.9456116787788861
250,2.2455579415718022e-06,0.9198737322680391
251,9.914305126483934e-07,0.9355029370744997
252,3.4016727912289543e-06,0.9168261595118566
253,-1.172724633594851e-06,0.9426866101980222
254,3.0667445965539157e-06,0.91731668570774
255,2.278940431534909e-07,0.948729399440744
256,-1.960941538268257e-06,0.9339391824700254
257,3.660398734780707e-06,0.9101425449346274
258,3.904020105817092e-06,0.9159339223269007
259,8.219976821616311e-07,0.9449542020449917
260,3.510238408572993e-06,0.9156067066411461
261,1.5758573718789617e-06,0.9315640409182361
262,7.533300968291197e-07,0.9459706994977145
263,6.562973869266704e-07,0.9409198373170113
264,2.793363211114878e-06,0.9244788851206039
265,1.7520629620740227e-07,0.9570119519133984
266,4.338628735203945e-06,0.9116867137243657
267,-9.716814259817737e-07,0.9423183617989733
268,1.8908244140129456e-06,0.9231669410513442
269,2.8595033262634064e-06,0.9224507663500433
270,2.7479894718722595e-06,0.9209924300352902
271,1.7233596956243862e-06,0.93542595241236
272,1.248855811816038e-06,0.9399683583729856
273,7.260958237718833e-07,0.9368238496291135
274,-2.3310447949827643e-06,0.9236028062286757
275,2.215644759287745e-06,0.9226493369549487
276,2.649065049564329e-06,0.93046527863527
277,1.70512131771399e-06,0.9321190070212141
278,2.591197029847547e-06,0.9298731204309029
279,5.850646283758439e-07,0.9445734170620634
280,-3.593649003027363e-07,0.9478373541800142
281,-2.3713499690836656e-06,0.9248238191329308
282,-4.2306597506835106e-07,0.9453289248026457
283,-3.2989617213116686e-07,0.9371356482439938
284,-1.0302646006966641e-07,0.9465913715840226
285,2.6564933983722844e-06,0.9202296995731445
286,-4.1377188006338477e-07,0.9399028195648135
287,2.7806752118990576e-06,0.9210781654067766
288,1.3838540319159033e-06,0.9284425310387718
289,-1.8700681658183509e-06,0.9267899397078699
290,3.552344487513568e-06,0.909019517404638
291,-5.820063709674716e-08,0.9494825564201765
292,-5.6626458618134536e-08,0.951826054915441
293,-3.871306026044229e-07,0.9406236353439237
294,5.309506808795905e-06,0.9
295,2.223332560973985e-06,0.9230554865195238
296,-1.5264918354621355e-06,0.9342837868414657
297,-1.2053563288629778e-06,0.9359807098538787
298,-3.304092819112309e-07,0.9529551632831271
299,-1.5279848913540144e-06,0.9380995822985176
300,1.4047698541867727e-06,0.9348068800370061
301,-2.698125043960171e-07,0.9481632592107504
302,1.3088140231235347e-06,0.9388805990610193
303,5.152149711824081e-07,0.939122735671379
304,2.3573403459168166e-06,0.9264093832712018
305,-3.6495639362759064e-08,0.9446270513969457
306,2.4280360883875785e-06,0.9326414298243632
307,1.870865758278079e-06,0.9345035876715494
308,2.829257381736536e-06,0.919898134715626
309,4.373009967438198e-06,0.9009720533614205
310,5.567989455288526e-07,0.94057422326262
311,1.0495410048435141e-06,0.9481591517046413
312,5.648197515615962e-07,0.9464597261006618
313,-3.7205396022923014e-06,0.9149330567992705
314,2.550279361387069e-06,0.9251119135240662
315,-7.640040693798243e-07,0.936357634286673
316,5.749065009566681e-08,0.9433808995288704
317,3.47739405628131e-06,0.9175635620320286
318,3.2666417971511887e-06,0.9158880762867155
319,-2.794676311494876e-07,0.9436906808415798
320,2.058188949350934e-07,0.9454700758227813
321,2.908950359608236e-06,0.9254787277424985
322,1.3825973606891027e-06,0.9278753404886441
323,1.4214351007499455e-06,0.9342316662447592
324,3.205097675872385e-06,0.9224261829699142
325,1.1760712579172538e-06,0.9277508155944436
326,7.294459991807774e-07,0.9394390165740403
327,1.5985721099084998e-06,0.9283036681388389
328,1.369061840272349e-06,0.9252185682036316
329,-1.2761690487982776e-06,0.9328390346888895
330,7.129264367864624e-08,0.9512316528570564
331,-1.7086069601060139e-06,0.9297080512433784
332,-4.030516468942812e-08,0.9530369426160332
333,6.403370324105177e-07,0.9387597472871639
334,-7.835936650529955e-07,0.9394001720874459
335,-1.697853465045768e-06,0.9411508411238155
336,9.411690587701933e-07,0.9360205689925126
337,-7.44407672332018e-07,0.9365193334832767
338,1.5440199807861177e-06,0.9262929147151306
339,6.625340368829023e-07,0.9462427835670929
340,7.700121299548396e-09,0.9448636434508265
341,2.2929387247714704e-06,0.9214109425880507
342,5.025746474321728e-07,0.9455503548901139
343,-2.139603941120437e-08,0.9437941156386931
344,5.185552124741514e-08,0.9511830733788335
345,-2.2106674112841649e-07,0.9500641439889589
346,5.387214306444246e-07,0.9415874926249559
347,-2.159943183215775e-07,0.9490003855523805
348,2.7573959128468877e-06,0.9230352650744622
349,-6.001258038480107e-07,0.949464600670517
350,-4.724571100273784e-07,0.953920028595228
351,6.903184418532115e-07,0.9387047276358312
352,1.8454362090283154e-06,0.9299884656274433
353,1.6594188796606697e-06,0.9338658263985854
354,-1.2652302973076964e-06,0.9369973284750478
355,1.7534525223575552e-06,0.933028042509764
356,2.9644668893758715e-06,0.9219147215335022
357,5.60346944700479e-07,0.9454478015796229
358,1.5821444623281264e-07,0.9502203303242914
359,1.5251368940417763e-06,0.928554823100628
360,2.1888595160044385e-06,0.9392787501018995
361,1.825151209537969e-06,0.9215982787413914
362,2.636851448136512e-07,0.9409661105644485
363,4.803830759544012e-07,0.9486258954460326
364,-2.0417502944774335e-07,0.9573817671328062
365,-3.675251495569019e-06,0.9120069520265889
366,1.55761294956764e-06,0.9283266657412447
367,-7.973141609239693e-07,0.9458082977766753
368,4.044274628387247e-06,0.9197874163134591
369,3.925541281526325e-07,0.9528311192285124
370,8.384964259912572e-07,0.9461985262741124
371,6.107932489150995e-07,0.9382186449607017
372,3.520142311382549e-06,0.9241111545708249
373,2.7351085398818473e-07,0.9519480325112237
374,7.162067388939895e-07,0.9537424816045074
375,-1.4473915250927943e-06,0.9346346486172179
376,-1.37409475958739e-06,0.9283256219456542
377,7.629913596326407e-07,0.9401179380268929
378,-6.742934100397073e-07,0.9474430285917359
379,3.0337668995326715e-06,0.9222266739194194
380,-2.0634596568955264e-06,0.9310628859177961
381,1.4783506070706065e-06,0.9310052640871335
382,1.504256153766445e-06,0.9324226071866081
383,-3.6766942683272544e-07,0.9404097132766472
384,2.28839042397635e-06,0.9335832445719915
385,7.222958574454318e-07,0.9477006345762149
386,3.39941358162515e-06,0.9166623982971002
387,8.249154317412704e-07,0.944098993276606
388,-3.9554873565980937e-07,0.9487789382211347
389,1.1917338350931804e-06,0.9315491807432973
390,-1.1294713915996909e-06,0.933778774301211
391,1.772112991871329e-06,0.9305921397657
392,9.090576932006139e-07,0.94774101879902
393,1.6600478321064675e-06,0.9301869656317783
394,-6.35194680381107e-07,0.9451735819632437
395,-6.094554053510572e-07,0.9501705851530057
396,1.3437989101308069e-06,0.9372078766928874
397,-5.835773617896018e-07,0.9472610805961175
398,2.760663203072045e-06,0.9217120129121565
399,2.4392889622531926e-06,0.9235829316378968
400,8.493669823210709e-07,0.9519364957667016
401,3.5305854869340524e-07,0.9491678394331723
402,3.2479427613301185e-07,0.9481542565936324
403,2.0667752534853306e-06,0.9248281021510305
404,-1.825656290314355e-07,0.9510126777982209
405,1.2088317341273456e-06,0.9437740570779308
406,1.3826676431832396e-06,0.9454741704246932
407,2.067924353490052e-06,0.9387140114765326
408,3.6613932894069433e-06,0.9101760533476402
409,3.3257177410069076e-06,0.9214441711972622
410,2.3464359093142757e-06,0.9324606914752851
411,4.5316059649342947e-07,0.9471107035029747
412,2.744059762874371e-07,0.9588051652378529
413,-2.5898812879957793e-07,0.9410179248072932
414,-3.628121810754844e-07,0.9460968796974255
415,8.502755125930435e-07,0.9459480121084747
416,9.992407311954551e-07,0.9375336215813809
417,1.7246939594497935e-06,0.9385772303081465
418,1.2819846022285028e-06,0.941523425379539
419,1.083352630792048e-06,0.9378673507642367
420,2.0704875999369454e-06,0.9304382804020601
421,2.561791602920017e-06,0.9320931736170958
422,7.676233842627247e-07,0.9455582772248362
423,2.663885654758905e-06,0.9254126470006768
424,1.7683980450484593e-06,0.9330329817933716
425,1.3595475799130346e-06,0.9390138627792833
426,-2.6046497579213143e-08,0.9412475918568277
427,8.087651348719064e-07,0.941066574327115
428,3.5501164274343946e-06,0.9159797141781248
429,1.8517151193708322e-06,0.9294250502504219
430,-6.903638610629285e-09,0.9457577621149247
431,-1.073277004726071e-06,0.942899377229559
432,1.4417784987015854e-06,0.9429685205438187
433,1.831978196924423e-06,0.9328945971611228
434,-2.230853547770276e-06,0.9372330136092822
435,1.0124597341808207e-06,0.9294563395861547
436,1.3120219213993677e-06,0.932825278115735
437,-4.09336040193341e-07,0.9472391554738534
438,6.6087192005441985e-09,0.9550673566245824
439,7.642681695582806e-07,0.9443568268272818
440,1.8590812174203258e-06,0.9326683616763245
441,1.2936363628611026e-06,0.9377718015105776
442,3.346943017455672e-06,0.9207500425839236
443,-1.5926879221280134e-07,0.9428497980229542
444,-3.2491146687190886e-07,0.948889958131874
445,-8.231146014100212e-07,0.9385048700766535
446,-1.2061592967912454e-06,0.9425963190982287
447,2.0135785027568123e-06,0.9342575288111227
448,1.8749347180997688e-07,0.9393312068754682
449,-3.904651091072913e-07,0.9393590712500954
450,-1.2298536317842203e-06,0.9433861705210882
451,5.533424661230217e-07,0.945913302356877
452,2.7204047776118645e-06,0.9176982876448602
453,1.935587623967282e-06,0.9233814231446623
454,1.3549093254761814e-06,0.9417890668669107
455,-8.791861791205756e-07,0.9453509083200193
456,1.3105413145914822e-06,0.9346229265468821
457,-9.773541838301222e-07,0.9414354864628844
458,1.7423113340529566e-06,0.9309897212964799
459,-6.250648720529335e-07,0.947561670555245
460,2.8510109891998827e-06,0.9262581340021588
461,3.500331644013253e-06,0.9117389179212873
462,-1.322035620251295e-06,0.9388326811323365
463,3.0278258590227063e-07,0.9519104131792824
464,-7.149310600656487e-07,0.9380314800138421
465,1.0588492872315734e-06,0.9402864747043396
466,2.0327732861149937e-06,0.9291804518634929
467,-2.1277670676941154e-06,0.9459816216985212
468,1.0033945342362395e-06,0.954408695353083
469,7.474152150731666e-07,0.9372616210265283
470,4.402056302255612e-07,0.9511004833840023
471,1.9435881300772115e-06,0.9321021743081018
472,8.511343522901382e-07,0.9421353661114621
473,7.104484867685903e-07,0.9488796782042391
474,2.4198195759741697e-06,0.9210898935968224
475,-1.421954505556898e-06,0.9296500218997895
476,3.776601950228569e-07,0.9473291422005763
477,8.614522137799089e-07,0.9445363316858676
478,9.262052170047952e-07,0.9487164878194702
479,1.7662293892236443e-06,0.9324274987876253
480,-1.475585066864953e-06,0.9369956045565331
481,1.7507203815443181e-06,0.9289245778126214
482,-9.064463405139407e-07,0.9464091867081054
483,-6.052130321985009e-07,0.9447757100908512
484,9.975226013408525e-07,0.9422576449729743
485,-5.934737184740669e-07,0.9434625972961098
486,-6.034250924298919e-07,0.9443363668881362
487,1.7585859947789529e-06,0.9368912143625938
488,3.3488790612563465e-06,0.91519331966231
489,4.979943575545105e-07,0.9513832357331762
490,1.8725772026670132e-06,0.9374597871507624
491,4.083557815173407e-06,0.9049463563082326
492,2.2484817731129396e-06,0.9245191424352585
493,3.459050411826264e-06,0.9094706370884914
494,2.4223909944283603e-06,0.9230080216120973
495,1.8393365379887422e-06,0.9379472089212572
496,-8.435241484069995e-08,0.9418146987988877
497,5.336542158922178e-07,0.9427263847316018
498,-1.1124230265188467e-06,0.9288282952963709
499,2.9023001950731e-06,0.928435079849214
500,-1.6808122322029982e-08,0.9483688597229186
501,2.245942574257861e-06,0.9316580608491881
502,3.8051106244333257e-06,0.9150569869850024
503,-6.96576309060911e-07,0.9469896216854687
504,-1.7081550376763413e-07,0.947963806620109
505,2.735086487426555e-06,0.9181221402306207
506,8.317581871347739e-07,0.9355535406403683
507,-6.377430337029854e-07,0.9408882527837726
508,3.5660172783689155e-06,0.9145066794792592
509,5.19343572494065e-06,0.9028401401742979
510,2.5256167883503188e-06,0.919274246854712
511,7.028174286052832e-07,0.9372568180127131
512,4.5186847473460315e-07,0.9431962430632946
513,8.819050400381782e-07,0.9453085937686182
514,5.287214785989373e-07,0.9489304543469392
515,-1.4038937932026747e-06,0.938202382094905
516,2.4972717243027824e-07,0.9487701516827415
517,2.3342607284458676e-06,0.9194497851017662
518,3.3072410927513037e-06,0.915959345714576
519,3.937797440734838e-06,0.9109770867873022
520,3.0693197759278266e-06,0.9196055715054597
521,1.377999044836297e-06,0.9368011257179994
522,5.966561879861341e-07,0.9427467043296873
523,1.3110872726753025e-06,0.939630844937187
524,1.3239185351941102e-06,0.9393567008509883
525,-1.4878723747002188e-06,0.9396412084787886
526,-2.429984354311789e-07,0.9393329319348903
527,3.914546505988304e-06,0.9179055278969809
528,9.321065698986046e-07,0.9460270839786599
529,4.1724056764327355e-07,0.9434805678543954
530,-5.093223893010153e-09,0.9467503635910242
531,5.330141316368048e-07,0.9411001089102393
532,-3.6235143117099695e-06,0.9128477212797185
533,-6.06893394817016e-07,0.9454174167108855
534,5.638661829270165e-07,0.9475354029770207
535,9.69758965868014e-07,0.9339702821842792
536,-1.083578298346969e-06,0.9329592418326428
537,-4.377935584693147e-07,0.9421085254217878
538,2.424449268884038e-06,0.9266869220954786
539,-2.0385541292416223e-06,0.9252366314133671
540,8.89890331000091e-07,0.9360797200428392
541,1.0787488377708931e-06,0.9350174341748972
542,7.333195137637319e-07,0.9398216913981899
543,1.1287268793061119e-06,0.9459166158892095
544,2.3819752021726946e-06,0.9207742153480286
545,4.979572982010789e-06,0.9061081949887498
546,-1.524178868733493e-07,0.9441442596689803
547,1.4951103571262391e-06,0.9385709724411273
548,3.7851240714118848e-06,0.9146910319546687
549,-1.1691171839551138e-07,0.9462940855565716
550,1.954319725065438e-06,0.9237545300853758
551,3.3476471301014733e-06,0.9138003825335594
552,2.4886385501743605e-06,0.9311107459161316
553,5.85208539024429e-06,0.9
554,5.02336469729035e-07,0.943328562712275
555,1.2272463253453621e-06,0.9345046880562314
556,2.893703475827244e-06,0.9261037750797754
557,5.358171447710551e-07,0.9410884252795776
558,2.481551857159786e-07,0.9451729191028606
559,1.7409067439207364e-06,0.9335563285274736
560,2.2675550714287667e-06,0.9347612016450949
561,1.4276351522406462e-06,0.9386889340120502
562,4.891002485310032e-06,0.9039433578813948
563,1.6217961337704058e-07,0.9480365829199389
564,-1.72577348712892e-06,0.9354695876408331
565,6.608190696435887e-08,0.9448853088911835
566,-4.404936725117343e-07,0.9513123433270267
567,5.325986406271899e-07,0.9484956312287807
568,1.567242407763663e-06,0.9353293282384231
569,3.328723118763829e-07,0.9491499821560555
570,2.6436509651908834e-07,0.9481386418391721
571,2.7236919264056792e-06,0.9293481498331483
572,2.48042890386721e-07,0.949380494550886
573,1.8857893262887267e-06,0.9323292644499152
574,2.173553529782984e-06,0.9321377308736409
575,3.897609355731953e-06,0.9218052676882971
576,6.832697262298233e-07,0.9514687988473522
577,1.6526428619384301e-06,0.9325861271877688
578,1.922275865160804e-06,0.9296122257056886
579,8.792562707923455e-07,0.9357247449964072
580,1.0768309317537065e-06,0.9438950790975889
581,2.1043293147000513e-06,0.9307751775759788
582,3.735456797767228e-06,0.9233159845702342
583,1.7474589295149789e-06,0.9405139885157522
584,1.5081125799828005e-06,0.9353588298722056
585,2.4899171706244758e-06,0.9247483259847076
586,-2.8400750616188713e-06,0.9203055440450929
587,-1.4692664317738692e-06,0.9333678523363761
588,7.237275134802496e-08,0.9465801998583085
589,-7.405065899909701e-07,0.9366006441825387
590,-9.109144077423612e-08,0.9472341057346528
591,4.6890030544554517e-07,0.9466055788947457
592,2.081225323415245e-06,0.924138760254063
593,-4.5663079653591384e-07,0.9537573344012065
594,2.162980499896047e-06,0.9244921355917836
595,-1.0646734559000709e-06,0.93686082788734
596,5.408829747558603e-07,0.9480004847001209
597,-2.7478429801675514e-06,0.9176984420209294
598,3.836429120735896e-06,0.9117168575404799
599,1.0472274837032186e-06,0.9367055771470676
600,2.213089593779669e-06,0.9188504027979056
601,2.649392303946353e-07,0.9369447025256976
602,9.152593426176899e-07,0.9386171268974024
603,-1.6692032949890515e-06,0.9383606779161823
604,2.0546914762508776e-06,0.9346019393526257
605,-1.4714964488989167e-06,0.930266684647734
606,2.876471990459393e-06,0.9252878239862969
607,3.199822631550317e-06,0.9168020416812876
608,7.713426368571836e-07,0.9453672041761993
609,-1.221963640685963e-06,0.9387594027877608
610,5.015982552443193e-06,0.9
611,-1.6270334047094433e-06,0.9357851574272397
612,-4.997956916738314e-07,0.9444671249579162
613,2.692421742243108e-06,0.9258663343759663
614,1.6249236807168014e-07,0.9525675374543309
615,-1.7306994635970736e-06,0.9336785407696702
616,3.3019843094905727e-07,0.9348995411593481
617,-9.968573594124764e-07,0.9399583549611785
618,2.1451039790536648e-06,0.9286578172294205
619,4.7123204948085376e-07,0.9493365993962429
620,1.386644832523048e-06,0.9411199247425811
621,1.868459589794202e-06,0.9277552768054762
622,2.023286691394153e-06,0.9345718662239831
623,3.1938490319436547e-06,0.9154258188328457
624,3.634097550612282e-07,0.9507678593653461
625,2.2970926382618375e-06,0.924477476650457
626,-1.3314822756556588e-07,0.9465033791360942
627,1.0733995566059973e-06,0.934826947592155
628,1.6198813239463635e-06,0.9251671696513862
629,-3.8890120395473945e-07,0.947031082388428
630,-5.296728610731217e-07,0.9426114180954849
631,7.416873182625753e-07,0.9531883212443594
632,-1.1505334815063585e-06,0.9396730749733524
633,-6.990873445434091e-07,0.9376974394534581
634,-4.5867828835259e-07,0.944630566233322
635,3.2473692157035285e-06,0.9234004881506531
636,2.103741985739917e-07,0.9465638710168915
637,1.894986116046199e-06,0.9313384245824838
638,-7.617778170708202e-08,0.9525453037684918
639,3.5476491505372107e-06,0.9198156432947887
640,3.1232181665771077e-06,0.9180709313017853
641,-7.921829957340286e-07,0.9320767993210166
642,-2.3802782808846966e-06,0.9251804725271054
643,1.7590953849175768e-06,0.9366244565558531
644,1.3357195780934922e-06,0.9330347475671414
645,1.99605522966072e-06,0.9240486813442438
646,-8.262739526345653e-07,0.9448019490611056
647,-1.0340778621506227e-06,0.9358328618200762
648,-6.240081514566507e-07,0.9446055977192516
649,1.8894767013525393e-06,0.9341750120506721
650,1.3760380854748082e-08,0.9490231755386811
651,2.12513520053871e-06,0.9260967718738086
652,-5.202043399669156e-07,0.9415900889767425
653,-3.0588451546916896e-08,0.9498476024002172
654,9.019577798989649e-07,0.9401433443833643
655,-3.392411063281935e-07,0.941946288261852
656,1.9870791333721943e-06,0.9318449573125321
657,2.4701188420705005e-07,0.947245462978177
658,2.8906114311571487e-06,0.9207342729974236
659,9.348445169917303e-07,0.9482885377143365
660,2.6629246597423788e-06,0.9201666112565126
661,2.662959238847124e-06,0.922520730042636
662,-7.416452732923595e-07,0.9491043843546161
663,-1.9417357930183337e-07,0.9455084631115405
664,3.325652064683606e-07,0.956859282988444
